COMMON NAME	LATITUDE	LONGITUDE	OBSERVATION DATE	SERIAL DATE
galah	-35.3	149.2	7/30/12	213
galah	-35.3	149.2	7/27/12	210
galah	-35.3	149.2	7/2/12	185
galah	-35.3	149.2	7/7/12	190
galah	-35.4	149.1	7/29/12	212
galah	-35.3	149.1	8/27/12	240
galah	-35.3	149.1	8/29/12	242
galah	-35.3	149.2	8/12/12	225
galah	-35.3	149.1	8/21/12	234
galah	-35.3	149	8/14/12	227
galah	-35.5	149.1	8/17/12	230
galah	-35.3	149.2	8/31/12	244
galah	-35.5	149.1	8/18/12	231
galah	-35.5	149.1	8/18/12	231
galah	-35.3	149.1	8/4/12	217
galah	-35.3	149.2	8/19/12	232
galah	-35.4	149.1	8/20/12	233
galah	-35.3	149.2	8/25/12	238
galah	-35.3	149.2	8/27/12	240
galah	-35.3	149.2	8/19/12	232
galah	-35.2	149.1	8/26/12	239
galah	-35.3	149.2	9/2/12	246
galah	-35.3	149.2	9/4/12	248
galah	-35.3	149.2	9/30/12	274
galah	-35.3	149.2	9/4/12	248
galah	-35.3	149.2	9/24/12	268
galah	-35.3	149.2	9/24/12	268
galah	-35.3	149.2	9/30/12	274
galah	-35.3	149.2	10/17/12	291
galah	-35.3	149.2	10/17/12	291
galah	-35.3	149.2	10/17/12	291
galah	-35.3	149.2	10/25/12	299
galah	-35.3	149.1	10/25/12	299
galah	-35.3	149.1	10/26/12	300
galah	-35.3	149.1	10/1/12	275
galah	-35.3	149.2	10/8/12	282
galah	-35.3	149.2	10/14/12	288
galah	-35.4	149.1	10/15/12	289
galah	-35.4	149.1	10/16/12	290
galah	-35.3	149.2	10/20/12	294
galah	-35.3	149.2	10/26/12	300
galah	-35.3	149.2	10/27/12	301
galah	-35.2	149.1	10/7/12	281
galah	-35.3	149.2	10/27/12	301
galah	-35.3	149.2	10/6/12	280
galah	-35.3	148.9	10/28/12	302
galah	-35.4	149.1	10/21/12	295
galah	-35.3	149.1	10/28/12	302
galah	-35.3	148.9	10/28/12	302
galah	-35.4	149.1	10/13/12	287
galah	-35.3	149.2	10/21/12	295
galah	-35.3	149.2	10/24/12	298
galah	-35.3	149	10/28/12	302
galah	-35.5	149	10/28/12	302
galah	-35.3	149	10/28/12	302
galah	-35.4	149.1	10/1/12	275
galah	-35.3	149.2	10/6/12	280
galah	-35.3	149.2	10/29/12	303
galah	-35.3	148.9	10/28/12	302
galah	-35.1	150.7	10/14/12	288
galah	-35.1	150.7	10/13/12	287
galah	-35.3	149.2	11/3/12	308
galah	-35.2	149	11/1/12	306
