COMMON NAME	LATITUDE	LONGITUDE	OBSERVATION DATE	SERIAL DATE
sandpiper	25.2	56.4	12/5/05	340
sandpiper	25.2	56.4	12/5/05	340
sandpiper	25	56.4	1/12/06	12
sandpiper	25.2	56.4	1/8/06	8
sandpiper	25.6	56.2	1/8/06	8
sandpiper	25.6	56.2	1/10/06	10
sandpiper	25.6	56.2	2/10/06	40
sandpiper	25.6	56.2	2/24/06	54
sandpiper	25.2	56.4	2/20/06	50
sandpiper	25.6	56.2	2/20/06	50
sandpiper	25.6	56.2	2/23/06	53
sandpiper	25.6	56.2	2/8/06	38
sandpiper	25.2	56.4	3/24/06	85
sandpiper	25.6	56.2	3/24/06	85
sandpiper	25.6	56.2	3/2/06	63
sandpiper	25.6	56.2	4/28/06	119
sandpiper	25.6	56.2	8/21/06	234
sandpiper	25.6	56.2	9/23/06	267
sandpiper	25.6	56.2	9/29/06	273
sandpiper	25	56.4	9/26/06	270
sandpiper	25.2	56.4	9/26/06	270
sandpiper	25.6	56.2	9/26/06	270
sandpiper	25.6	56.2	9/22/06	266
sandpiper	25.2	56.4	9/15/06	259
sandpiper	25.6	56.2	9/15/06	259
sandpiper	25.6	56.2	9/23/06	267
sandpiper	25.6	56.2	10/14/06	288
sandpiper	25.6	56.2	10/13/06	287
sandpiper	25.6	56.2	10/7/06	281
sandpiper	25.6	56.2	10/20/06	294
sandpiper	25.6	56.2	10/5/06	279
sandpiper	25	56.4	10/25/06	299
sandpiper	25.2	56.4	10/25/06	299
sandpiper	25	56.4	10/27/06	301
sandpiper	25.6	56.2	10/25/06	299
sandpiper	25.2	56.4	10/24/06	298
sandpiper	25.6	56.2	10/24/06	298
sandpiper	25.6	56.2	10/23/06	297
sandpiper	25.2	56.4	10/20/06	294
sandpiper	25.2	56.4	10/13/06	287
sandpiper	25.2	56.4	10/14/06	288
sandpiper	25.6	56.2	10/20/06	294
sandpiper	25.2	56.4	10/20/06	294
sandpiper	25.6	56.2	11/25/06	330
sandpiper	25.6	56.2	11/15/06	320
sandpiper	25.6	56.2	11/4/06	309
sandpiper	25.2	56.4	11/30/06	335
sandpiper	25.6	56.2	11/30/06	335
sandpiper	25.6	56.2	12/9/06	344
sandpiper	25.6	56.2	12/29/06	364
sandpiper	25.2	56.4	12/15/06	350
sandpiper	25.6	56.2	12/1/06	336
sandpiper	25.2	56.4	12/29/06	364
sandpiper	25.2	56.4	12/11/06	346
sandpiper	25.2	56.4	1/25/07	25
sandpiper	25.2	56.4	1/26/07	26
sandpiper	25.2	56.4	1/25/07	25
sandpiper	25.6	56.2	1/16/07	16
sandpiper	25.2	56.4	1/16/07	16
sandpiper	25.6	56.2	2/23/07	53
sandpiper	25.6	56.2	2/9/07	39
sandpiper	25.6	56.2	3/23/07	84
sandpiper	25.6	56.2	3/2/07	63
sandpiper	25.6	56.2	4/13/07	104
sandpiper	25	56.4	4/16/07	107
sandpiper	25.6	56.2	4/29/07	120
sandpiper	25.6	56.2	4/16/07	107
sandpiper	25.6	56.2	5/4/07	126
sandpiper	25.6	56.2	9/17/07	261
sandpiper	25.2	56.4	9/21/07	265
sandpiper	25.6	56.2	9/14/07	258
sandpiper	25.6	56.2	9/12/07	256
sandpiper	25	56.4	9/8/07	252
sandpiper	25.6	56.2	9/28/07	272
sandpiper	25.6	56.2	9/20/07	264
sandpiper	25.6	56.2	9/22/07	266
sandpiper	25.6	56.2	9/21/07	265
sandpiper	25.6	56.2	10/6/07	280
sandpiper	25.6	56.2	11/5/07	310
sandpiper	25.6	56.2	11/4/07	309
sandpiper	25.6	56.2	11/5/07	310
sandpiper	25.6	56.2	11/9/07	314
sandpiper	25.6	56.2	11/16/07	321
sandpiper	25.6	56.2	11/11/07	316
sandpiper	25.6	56.2	11/23/07	328
sandpiper	25.6	56.2	11/30/07	335
sandpiper	25.6	56.2	12/21/07	356
sandpiper	25.6	56.2	12/1/07	336
sandpiper	25.6	56.2	7/25/08	208
sandpiper	25.6	56.2	7/25/08	208
sandpiper	25.6	56.2	8/9/08	222
sandpiper	25.6	56.2	8/23/08	236
sandpiper	25.6	56.2	8/15/08	228
sandpiper	25.6	56.2	9/19/08	263
sandpiper	25.6	56.2	9/13/08	257
sandpiper	25.6	56.2	9/12/08	256
sandpiper	25.6	56.2	9/5/08	249
sandpiper	25.6	56.2	9/26/08	270
sandpiper	25.6	56.2	10/24/08	298
sandpiper	25.2	56.4	10/24/08	298
sandpiper	25.2	56.4	10/24/08	298
sandpiper	25.6	56.2	10/1/08	275
sandpiper	25.6	56.2	10/4/08	278
sandpiper	25.6	56.2	12/28/08	363
sandpiper	25.6	56.2	1/24/09	24
sandpiper	25.6	56.2	1/16/09	16
sandpiper	25.6	56.2	1/16/09	16
sandpiper	25.2	56.4	8/8/09	221
sandpiper	25.6	56.2	8/29/09	242
sandpiper	25.6	56.2	8/28/09	241
sandpiper	25.6	56.2	8/22/09	235
sandpiper	25.6	56.2	8/19/09	232
sandpiper	25.6	56.2	8/19/09	232
sandpiper	25.6	56.2	9/11/09	255
sandpiper	25.6	56.2	9/23/09	267
sandpiper	25.6	56.2	9/4/09	248
sandpiper	25	56.4	9/25/09	269
sandpiper	25	56.4	9/22/09	266
sandpiper	25.6	56.2	9/21/09	265
sandpiper	25.2	56.4	9/11/09	255
sandpiper	25.6	56.2	9/22/09	266
sandpiper	25.6	56.2	9/19/09	263
sandpiper	25.6	56.2	9/14/09	258
sandpiper	25.6	56.2	9/30/09	274
sandpiper	25.6	56.2	9/25/09	269
sandpiper	25.6	56.2	9/18/09	262
sandpiper	25.2	56.4	9/19/09	263
sandpiper	25.6	56.2	9/12/09	256
sandpiper	25.6	56.2	9/12/09	256
sandpiper	25.6	56.2	10/9/09	283
sandpiper	25.6	56.2	10/2/09	276
sandpiper	25.6	56.2	10/16/09	290
sandpiper	25.6	56.2	10/7/09	281
sandpiper	25.6	56.2	10/17/09	291
sandpiper	25.2	56.4	10/30/09	304
sandpiper	25.6	56.2	3/19/10	80
sandpiper	25.2	56.4	8/17/10	230
sandpiper	25.6	56.2	9/24/10	268
sandpiper	25.6	56.2	9/6/10	250
sandpiper	25.6	56.2	9/3/10	247
sandpiper	25.2	56.4	9/18/10	262
sandpiper	25.6	56.2	9/17/10	261
sandpiper	25.6	56.2	9/10/10	254
sandpiper	25.6	56.2	10/15/10	289
sandpiper	25.6	56.2	4/22/11	113
sandpiper	25.6	56.2	4/30/11	121
sandpiper	25.6	56.2	5/4/11	126
sandpiper	25.6	56.2	5/3/11	125
sandpiper	25.6	56.2	5/7/11	129
sandpiper	25.6	56.2	5/1/11	123
sandpiper	25.6	56.2	7/22/11	205
sandpiper	25.6	56.2	8/31/11	244
sandpiper	25.6	56.2	8/30/11	243
sandpiper	25.6	56.2	8/28/11	241
sandpiper	25.6	56.2	8/26/11	239
sandpiper	25.6	56.2	8/24/11	237
sandpiper	25.6	56.2	8/19/11	232
sandpiper	25.6	56.2	9/9/11	253
sandpiper	25.6	56.2	9/3/11	247
sandpiper	25.6	56.2	9/23/11	267
sandpiper	25.6	56.2	9/16/11	260
sandpiper	25.6	56.2	9/30/11	274
sandpiper	25.6	56.2	10/7/11	281
sandpiper	25.6	56.2	10/14/11	288
sandpiper	25.6	56.2	10/15/11	289
sandpiper	25	56.4	10/7/11	281
sandpiper	25.7	55.9	9/2/94	246
sandpiper	25.6	56	11/15/96	320
sandpiper	25.6	56	12/2/96	337
sandpiper	25.7	55.9	2/2/98	32
sandpiper	25.8	56.1	1/6/10	6
sandpiper	25.7	56	11/28/10	333
sandpiper	25.8	56.1	11/28/10	333
sandpiper	25.8	56.1	11/28/10	333
sandpiper	25.7	56	11/28/10	333
sandpiper	25.7	56	1/14/11	14
sandpiper	25.7	56	3/26/11	87
sandpiper	25.7	56	3/25/11	86
sandpiper	25.7	56	4/16/11	107
sandpiper	25.7	56	9/3/11	247
sandpiper	25.7	56	10/15/11	289
sandpiper	25.7	56	10/1/11	275
sandpiper	25.7	56	11/4/11	309
sandpiper	25.7	56	1/20/12	20
sandpiper	25.7	56	2/3/12	33
sandpiper	25.7	56	11/30/12	335
sandpiper	25.4	55.5	12/26/92	361
sandpiper	25.4	55.5	4/2/93	93
sandpiper	25.4	55.5	9/2/94	246
sandpiper	25.4	55.5	11/4/94	309
sandpiper	25.4	55.5	12/9/94	344
sandpiper	25.4	55.5	1/20/95	20
sandpiper	25.4	55.5	12/8/95	343
sandpiper	25.4	55.5	2/14/97	44
sandpiper	25.3	55.5	1/6/04	6
sandpiper	25.3	55.5	1/16/04	16
sandpiper	25.3	55.5	1/30/04	30
sandpiper	25.3	55.5	2/19/04	49
sandpiper	25.3	55.5	3/4/04	65
sandpiper	25.3	55.5	3/23/04	84
sandpiper	25.3	55.5	4/8/04	99
sandpiper	25.3	55.5	4/23/04	114
sandpiper	25.3	55.5	5/1/04	123
sandpiper	25.3	55.5	12/4/05	339
sandpiper	25.3	55.5	12/4/05	339
sandpiper	25.3	55.5	2/22/06	52
sandpiper	25.3	55.5	2/22/06	52
sandpiper	25.3	55.5	7/29/06	212
sandpiper	25.3	55.5	7/29/06	212
sandpiper	25.3	55.5	8/31/06	244
sandpiper	25.3	55.5	8/25/06	238
sandpiper	25.3	55.5	8/11/06	224
sandpiper	25.3	55.5	9/30/06	274
sandpiper	25.3	55.5	9/18/06	262
sandpiper	25.3	55.5	11/15/06	320
sandpiper	25.3	55.5	11/15/06	320
sandpiper	25.3	55.5	11/18/06	323
sandpiper	25.3	55.5	11/3/06	308
sandpiper	25.3	55.5	11/15/06	320
sandpiper	25.3	55.5	12/25/06	360
sandpiper	25.3	55.5	2/17/07	47
sandpiper	25.3	55.5	3/2/07	63
sandpiper	25.3	55.5	3/9/07	70
sandpiper	25.3	55.5	4/11/07	102
sandpiper	25.3	55.5	4/27/07	118
sandpiper	25.3	55.5	4/13/07	104
sandpiper	25.3	55.5	5/5/07	127
sandpiper	25.3	55.5	8/4/07	217
sandpiper	25.3	56.3	9/21/07	265
sandpiper	25.4	56.3	1/13/12	13
sandpiper	25.4	56.3	1/13/12	13
sandpiper	25.4	56.3	1/13/12	13
sandpiper	25.5	55.6	4/20/03	111
sandpiper	25.5	55.6	2/21/05	51
sandpiper	25.5	55.6	2/27/06	57
sandpiper	25.5	55.6	9/19/09	263
sandpiper	31.9	64.2	8/9/10	222
sandpiper	31.9	64.2	8/6/10	219
sandpiper	35	69.3	5/5/09	127
sandpiper	-18	20.9	1/19/02	19
sandpiper	-18	20.9	4/10/02	101
sandpiper	-18	20.9	2/12/05	42
sandpiper	-18	20.9	7/1/05	184
sandpiper	-18	20.9	1/6/06	6
sandpiper	-18	20.9	2/11/08	41
sandpiper	-18	20.9	9/16/09	260
sandpiper	-18	20.9	7/22/11	205
sandpiper	-35.6	145.2	1/1/98	1
sandpiper	-35.6	145.2	1/1/98	1
sandpiper	-29.4	145	9/23/03	267
sandpiper	-29.4	145	9/23/03	267
sandpiper	-29.4	145	9/23/03	267
sandpiper	-33.6	150.8	1/3/05	3
sandpiper	-34.5	146.4	11/9/09	314
sandpiper	-34.5	146.4	11/11/09	316
sandpiper	-33.6	150.9	1/12/12	12
sandpiper	-11	133	10/13/82	287
sandpiper	-11	133	10/13/82	287
sandpiper	-23.7	133.9	8/14/91	227
sandpiper	-12.4	130.8	12/11/95	346
sandpiper	-12.3	130.9	12/10/95	345
sandpiper	-12.4	130.9	9/20/97	264
sandpiper	-12.4	130.9	9/20/98	264
sandpiper	-12.4	130.9	10/18/98	292
sandpiper	-12.4	130.9	11/7/98	312
sandpiper	-12.4	130.9	10/17/99	291
sandpiper	-12.4	130.9	10/5/99	279
sandpiper	-12.4	130.9	3/19/00	80
sandpiper	-12.4	130.9	3/10/01	71
sandpiper	-23.7	133.9	11/15/02	320
sandpiper	-12.4	130.9	10/19/03	293
sandpiper	-12.4	130.9	10/17/03	291
sandpiper	-12.4	130.9	10/30/04	304
sandpiper	-12.4	130.9	9/9/05	253
sandpiper	-12.4	130.9	10/20/05	294
sandpiper	-12.4	130.9	3/25/06	86
sandpiper	-23.7	133.9	9/23/06	267
sandpiper	-23.7	133.9	9/26/06	270
sandpiper	-23.7	133.9	9/28/06	272
sandpiper	-23.7	133.9	9/30/06	274
sandpiper	-23.7	133.9	8/11/07	224
sandpiper	-23.7	133.9	10/14/07	288
sandpiper	-23.7	133.9	10/17/07	291
sandpiper	-23.7	133.9	10/16/07	290
sandpiper	-12.9	132.5	9/28/08	272
sandpiper	-12.4	130.9	9/26/08	270
sandpiper	-12.4	130.9	10/1/08	275
sandpiper	-12.6	131.1	11/30/08	335
sandpiper	-12.4	130.9	9/10/09	254
sandpiper	-12.9	132.6	10/11/09	285
sandpiper	-23.7	133.9	4/24/10	115
sandpiper	-23.7	133.9	4/26/10	117
sandpiper	-12.4	130.9	9/23/10	267
sandpiper	-12.4	130.9	9/23/10	267
sandpiper	-12.9	132.5	9/28/10	272
sandpiper	-12.9	132.5	9/28/10	272
sandpiper	-23.7	133.9	4/17/11	108
sandpiper	-12.4	130.9	10/9/11	283
sandpiper	-23.7	133.9	10/15/11	289
sandpiper	-12.4	130.9	10/9/11	283
sandpiper	-12.2	136.8	8/28/12	241
sandpiper	-19.7	134.2	8/19/12	232
sandpiper	-12.4	130.9	8/15/12	228
sandpiper	-12.4	130.9	8/19/12	232
sandpiper	-12.4	130.9	8/26/12	239
sandpiper	-12.4	130.9	8/30/12	243
sandpiper	-12.4	130.9	9/23/12	267
sandpiper	-12.4	130.9	9/25/12	269
sandpiper	-12.4	130.9	9/28/12	272
sandpiper	-12.4	130.9	9/25/12	269
sandpiper	-12.4	130.9	9/29/12	273
sandpiper	-12.4	130.9	9/17/12	261
sandpiper	-12.4	130.9	9/13/12	257
sandpiper	-19.7	134.2	9/9/12	253
sandpiper	-12.4	130.9	9/7/12	251
sandpiper	-12.4	130.9	9/1/12	245
sandpiper	-12.4	130.9	9/25/12	269
sandpiper	-12.4	130.9	9/17/12	261
sandpiper	-12.4	130.9	9/13/12	257
sandpiper	-12.4	130.9	9/28/12	272
sandpiper	-23.7	133.9	10/3/12	277
sandpiper	-12.8	131	10/12/12	286
sandpiper	-12.4	130.9	10/16/12	290
sandpiper	-12.4	130.9	10/1/12	275
sandpiper	-12.5	130.9	11/26/12	331
sandpiper	-16.9	145.8	10/21/03	295
sandpiper	-28	145.6	9/17/06	261
sandpiper	-16.9	145.8	9/18/07	262
sandpiper	-18.3	143.3	10/24/07	298
sandpiper	-17.9	146	3/28/10	89
sandpiper	-17.9	146	3/28/10	89
sandpiper	-16.8	145.4	9/29/10	273
sandpiper	-20.7	139.5	10/1/10	275
sandpiper	-16.9	145.8	10/14/10	288
sandpiper	-24.8	152.4	2/18/12	48
sandpiper	-24.8	152.4	3/4/12	65
sandpiper	-24.8	152.4	3/11/12	72
sandpiper	-24.8	152.4	4/7/12	98
sandpiper	-24.8	152.4	4/14/12	105
sandpiper	-24.8	152.4	4/22/12	113
sandpiper	-35.4	139.1	2/20/05	50
sandpiper	-34.8	138.6	2/19/05	49
sandpiper	-34.3	138	2/6/11	36
sandpiper	-34.8	138.6	11/8/11	313
sandpiper	-34.8	138.6	11/8/11	313
sandpiper	-34.8	138.6	11/20/11	325
sandpiper	-34.8	138.6	2/10/12	40
sandpiper	-36.4	145.2	11/10/87	315
sandpiper	-38	144.6	2/2/94	32
sandpiper	-38	144.5	9/29/11	273
sandpiper	-38	144.6	10/23/11	297
sandpiper	-27.3	118	11/16/97	321
sandpiper	-15.8	128.7	9/16/05	260
sandpiper	-15.5	128.1	9/12/05	256
sandpiper	-15.5	128.3	9/12/05	256
sandpiper	-15.8	128.7	9/16/05	260
sandpiper	-31.9	115.8	2/2/10	32
sandpiper	-31.9	115.8	2/4/10	34
sandpiper	-17.8	122.9	9/1/10	245
sandpiper	-17.8	122.9	9/1/10	245
sandpiper	-31.9	115.8	11/20/10	325
sandpiper	-34.8	118.2	12/12/10	347
sandpiper	-34.8	118.2	12/12/10	347
sandpiper	-31.9	115.8	1/31/11	31
sandpiper	-20.3	118.6	2/17/11	47
sandpiper	-22.9	118.8	2/24/11	54
sandpiper	-31.9	115.8	2/17/11	47
sandpiper	-18.2	122.5	10/16/11	290
sandpiper	-31.7	115.8	2/15/12	45
sandpiper	-31.7	115.8	2/15/12	45
sandpiper	-31.8	115.8	2/12/12	42
sandpiper	-31.8	115.8	2/12/12	42
sandpiper	-31.7	115.8	3/23/12	84
sandpiper	-21.6	116.3	9/10/12	254
sandpiper	-21.6	116.3	9/14/12	258
sandpiper	-21.6	116.3	9/16/12	260
sandpiper	-21.6	116.3	9/18/12	262
sandpiper	-15.8	128.7	9/26/12	270
sandpiper	-33.3	117.4	9/30/12	274
sandpiper	-33.3	117.4	9/30/12	274
sandpiper	-31.9	115.8	9/7/12	251
sandpiper	-33.3	117.4	10/27/12	301
sandpiper	-33.8	121.9	10/13/12	287
sandpiper	-33.3	117.4	10/27/12	301
sandpiper	60.5	21.1	9/1/01	245
sandpiper	60.5	21.1	9/2/01	246
sandpiper	39.5	48.6	4/14/12	105
sandpiper	43.8	18.3	4/15/11	106
sandpiper	43.8	18.3	4/14/11	105
sandpiper	43.9	18.4	4/15/11	106
sandpiper	44.1	18.2	7/2/11	185
sandpiper	44.1	18.2	7/2/11	185
sandpiper	43.9	18.3	4/21/12	112
sandpiper	43.9	18.3	4/21/12	112
sandpiper	44.1	18.2	4/15/12	106
sandpiper	44.1	18.2	5/26/12	148
sandpiper	43.9	18.3	5/27/12	149
sandpiper	43.9	18.3	5/27/12	149
sandpiper	44.1	18.2	5/26/12	148
sandpiper	44.1	18.2	5/6/12	128
sandpiper	43.9	18.3	6/3/12	155
sandpiper	51.3	4.2	5/10/09	132
sandpiper	51.1	3.7	7/17/09	200
sandpiper	50.8	5	7/9/09	192
sandpiper	51.4	3.3	9/4/10	248
sandpiper	51	4.5	4/29/12	120
sandpiper	42.4	27.5	8/28/10	241
sandpiper	42.5	27.5	9/9/10	253
sandpiper	42.6	27.5	7/19/11	202
sandpiper	42.9	27.9	9/8/10	252
sandpiper	43.4	28.2	8/24/06	237
sandpiper	43.7	27.9	9/6/10	250
sandpiper	43.7	28.5	9/7/12	251
sandpiper	26.2	50.5	2/7/07	37
sandpiper	26.2	50.5	11/2/10	307
sandpiper	26.2	50.5	11/1/10	306
sandpiper	26.2	50.5	11/1/10	306
sandpiper	26.2	50.5	11/2/10	307
sandpiper	-22.8	26.9	9/5/04	249
sandpiper	-20.4	26.2	3/26/10	87
sandpiper	-22.8	28.1	10/1/10	275
sandpiper	-22.8	28.1	10/1/10	275
sandpiper	-22.1	20.9	11/30/10	335
sandpiper	-17.9	25	4/21/94	112
sandpiper	-17.9	25	11/19/95	324
sandpiper	-19.2	23.5	8/26/98	239
sandpiper	-19.3	23	8/20/99	233
sandpiper	-18.8	24.7	10/13/00	287
sandpiper	-18.8	24.7	10/14/00	288
sandpiper	-19.5	23	10/17/00	291
sandpiper	-20	23.4	2/23/02	53
sandpiper	-19.5	23	2/25/02	55
sandpiper	-18.9	23.6	8/9/03	222
sandpiper	-20	23.4	9/7/04	251
sandpiper	-20	23.4	9/8/04	252
sandpiper	-18.8	24.7	9/6/04	250
sandpiper	-18.7	24.6	12/1/05	336
sandpiper	-18.5	23.7	3/6/06	67
sandpiper	-19.3	23.1	8/22/07	235
sandpiper	-19.3	23	8/22/07	235
sandpiper	-19.2	23.4	8/22/07	235
sandpiper	-18.8	24.7	4/18/08	109
sandpiper	-18.6	24.1	11/23/08	328
sandpiper	-18.3	24	11/24/08	329
sandpiper	-18.3	24	11/24/08	329
sandpiper	-18.6	24.1	11/23/08	328
sandpiper	-19.2	23.6	11/20/08	325
sandpiper	-18.8	22.4	11/15/08	320
sandpiper	-18.8	22.4	11/15/08	320
sandpiper	-19.2	23.6	11/20/08	325
sandpiper	-17.8	25.2	11/21/08	326
sandpiper	-17.8	25.2	11/21/08	326
sandpiper	-18.4	21.9	11/16/09	321
sandpiper	-18.4	21.9	11/13/09	318
sandpiper	-18.4	21.9	11/14/09	319
sandpiper	-19.2	22.7	2/19/10	49
sandpiper	-19.2	22.7	2/21/10	51
sandpiper	-19.6	23.4	2/21/10	51
sandpiper	-19.4	22.7	3/29/10	90
sandpiper	-18	24.7	4/17/10	108
sandpiper	-17.9	25	11/8/10	313
sandpiper	-18.6	24	11/27/10	332
sandpiper	-18.6	24	11/27/10	332
sandpiper	-17.9	25	11/8/10	313
sandpiper	-18.9	22.7	12/24/10	359
sandpiper	-19.2	23.4	12/23/10	358
sandpiper	-18.9	22.7	12/25/10	360
sandpiper	-19.2	23.4	12/21/10	356
sandpiper	-19.2	23.4	12/22/10	357
sandpiper	-19.2	23.4	12/24/10	359
sandpiper	-18.9	22.7	12/26/10	361
sandpiper	-18	25.2	1/7/11	7
sandpiper	-17.8	25.2	1/7/11	7
sandpiper	-19.9	23.5	3/31/11	92
sandpiper	-17.9	25	5/5/11	127
sandpiper	-17.9	25	5/5/11	127
sandpiper	-17.9	25	9/1/11	245
sandpiper	-17.9	25	9/1/11	245
sandpiper	-19.1	23.7	12/31/11	366
sandpiper	-18.5	23.6	12/31/11	366
sandpiper	-19.1	23.7	12/27/11	362
sandpiper	-19.1	23.7	12/28/11	363
sandpiper	-19.1	23.7	12/30/11	365
sandpiper	-19.1	23.7	12/28/11	363
sandpiper	-19.1	23.7	12/30/11	365
sandpiper	-18.5	23.6	1/3/12	3
sandpiper	-18.5	23.6	1/2/12	2
sandpiper	-18.5	23.6	1/1/12	1
sandpiper	-17.8	25.1	3/31/12	92
sandpiper	-19.3	22.5	4/5/12	96
sandpiper	-18.6	24	7/25/12	208
sandpiper	-19.2	22.5	7/27/12	210
sandpiper	-18.6	24	7/25/12	208
sandpiper	-19.2	22.5	7/27/12	210
sandpiper	-18.6	24	7/25/12	208
sandpiper	-19.2	22.5	7/27/12	210
sandpiper	-18.8	24.7	8/8/12	221
sandpiper	-18.4	21.9	9/8/12	252
sandpiper	-18.4	21.9	9/9/12	253
sandpiper	-17.8	25.1	9/7/12	251
sandpiper	-18.9	23.3	9/18/12	262
sandpiper	-19.6	23.4	11/13/12	318
sandpiper	-19.6	23.4	11/12/12	317
sandpiper	-19.3	23	11/28/12	333
sandpiper	-18.7	24.6	11/4/12	309
sandpiper	-25	25.7	10/24/81	298
sandpiper	-24.6	26	8/7/10	220
sandpiper	-24.6	26	8/7/10	220
sandpiper	-24.6	26	10/28/10	302
sandpiper	-24.6	26	10/17/10	291
sandpiper	-24.6	26	10/17/10	291
sandpiper	-24.6	26	10/28/10	302
sandpiper	-24.6	26	1/12/11	12
sandpiper	-24.6	26	1/7/11	7
sandpiper	-24.6	26	1/7/11	7
sandpiper	-24.6	26	1/12/11	12
sandpiper	-24.6	26	2/3/11	33
sandpiper	-24.6	26	2/3/11	33
sandpiper	-24.6	26.1	2/5/11	35
sandpiper	-24.6	26.1	2/5/11	35
sandpiper	-24.9	25.2	10/30/80	304
sandpiper	-24.9	25.3	9/20/81	264
sandpiper	-24.9	25.3	11/1/81	306
sandpiper	49.1	-123.2	10/12/10	286
sandpiper	49.1	-123.2	10/16/10	290
sandpiper	49.1	-123.2	10/16/10	290
sandpiper	49.1	-123.2	10/15/10	289
sandpiper	49.1	-123.2	10/16/10	290
sandpiper	49.1	-123.2	10/16/10	290
sandpiper	49.1	-123.2	10/16/10	290
sandpiper	49.1	-123.2	10/16/10	290
sandpiper	0	18.3	12/4/95	339
sandpiper	4.2	29.5	2/17/94	47
sandpiper	-0.8	29.3	12/27/76	362
sandpiper	-0.8	29.3	7/20/78	203
sandpiper	-0.7	29.4	3/30/91	91
sandpiper	-0.6	29.6	3/2/92	63
sandpiper	-1.6	29.1	3/28/92	89
sandpiper	-0.7	29.4	4/4/92	95
sandpiper	-0.5	29.6	4/26/92	117
sandpiper	-0.5	29.7	4/25/92	116
sandpiper	-0.7	29.4	4/5/92	96
sandpiper	-0.5	29.7	5/16/92	138
sandpiper	-0.7	29.4	5/4/92	126
sandpiper	-0.7	29.4	7/12/92	195
sandpiper	-0.8	29.3	7/12/92	195
sandpiper	-0.8	29.3	8/30/92	243
sandpiper	-0.7	29.4	10/4/92	278
sandpiper	-0.5	29.7	10/25/92	299
sandpiper	-0.5	29.6	10/24/92	298
sandpiper	-0.5	29.7	10/24/92	298
sandpiper	-1.4	28.8	11/14/92	319
sandpiper	-1.1	29.4	11/2/92	307
sandpiper	-1.1	29.4	2/6/93	36
sandpiper	-0.7	29.4	4/24/93	115
sandpiper	-1.1	29.4	4/9/93	100
sandpiper	-0.5	29.7	8/21/93	234
sandpiper	-0.5	29.7	8/22/93	235
sandpiper	-1.1	29.4	9/11/93	255
sandpiper	47.6	8.2	6/30/11	182
sandpiper	47.6	8.2	8/14/11	227
sandpiper	47.6	8.2	8/25/11	238
sandpiper	47.6	8.2	5/23/12	145
sandpiper	47.6	8.2	7/17/12	200
sandpiper	47.6	8.2	7/26/12	209
sandpiper	47.6	8.2	7/25/12	208
sandpiper	47.1	7.1	9/8/89	252
sandpiper	47.6	7.6	4/18/10	109
sandpiper	46.2	6	4/22/08	113
sandpiper	47.2	8	7/23/12	206
sandpiper	47.2	9	8/21/11	234
sandpiper	46.9	8.8	8/19/10	232
sandpiper	46.9	8.8	8/19/10	232
sandpiper	46.4	6.9	9/3/90	247
sandpiper	47	7.1	8/18/10	231
sandpiper	47	7.1	8/12/10	225
sandpiper	47	7.1	8/13/10	226
sandpiper	46.8	6.6	8/15/10	228
sandpiper	46.8	6.6	5/8/11	130
sandpiper	47	7.1	7/20/11	203
sandpiper	47.5	8.5	4/20/11	111
sandpiper	47.5	8.5	8/27/11	240
sandpiper	47.5	8.5	7/15/12	198
sandpiper	7.1	13.7	4/9/04	100
sandpiper	11.4	14.6	10/11/97	285
sandpiper	11.2	14.6	10/10/07	284
sandpiper	11.1	14.5	3/5/09	66
sandpiper	9.3	13.4	4/7/04	98
sandpiper	39.9	116.4	5/6/96	128
sandpiper	40.4	115.8	8/26/11	239
sandpiper	39.8	119.5	5/7/96	129
sandpiper	39.3	119	5/12/96	134
sandpiper	39.7	119.3	5/14/96	136
sandpiper	39.1	118.8	5/13/96	135
sandpiper	39.8	119.5	5/20/02	142
sandpiper	39.1	118.8	8/26/02	239
sandpiper	39.8	119.5	9/1/07	245
sandpiper	39.1	118.8	5/17/08	139
sandpiper	39.2	118.9	9/30/09	274
sandpiper	39.2	118.9	9/30/09	274
sandpiper	39.8	119.5	9/22/09	266
sandpiper	39.9	119.5	10/1/09	275
sandpiper	39.8	119.5	9/24/10	268
sandpiper	39.2	118.9	4/29/11	120
sandpiper	39.8	119.5	5/19/11	141
sandpiper	39.8	119.5	5/12/11	134
sandpiper	39.3	119.1	5/18/11	140
sandpiper	39.3	119.1	5/15/11	137
sandpiper	39.3	119.1	5/16/11	138
sandpiper	39.3	119.1	5/17/11	139
sandpiper	39.8	119.5	9/12/11	256
sandpiper	47.8	118.8	6/12/04	164
sandpiper	49.2	119.7	6/8/04	160
sandpiper	48.6	117.1	8/26/05	239
sandpiper	30.9	121.9	5/4/12	126
sandpiper	30.3	119.9	4/7/12	98
sandpiper	35.9	119.8	5/9/98	131
sandpiper	25	113	4/9/94	100
sandpiper	33.8	102.9	5/17/02	139
sandpiper	32.8	102.6	8/9/05	222
sandpiper	34.6	32.9	4/14/95	105
sandpiper	34.6	32.9	4/17/95	108
sandpiper	34.7	33	4/27/00	118
sandpiper	34.9	33.4	4/25/95	116
sandpiper	35.4	34.1	4/14/12	105
sandpiper	35.4	34.1	4/17/12	108
sandpiper	35	32.5	4/16/95	107
sandpiper	34.7	32.6	4/22/95	113
sandpiper	34.7	32.6	4/25/95	116
sandpiper	34.7	32.6	4/15/95	106
